Running 10 trials.
Epoch 1 	 Loss: 0.081683 	Val Loss: 0.029980
Epoch 1 	 Train Loss: 2.503290 	 Train acc: 0.410647 	 Val Loss: 1.883456 	 Val acc 0.427150
Epoch 4 	 Train Loss: 0.326473 	 Train acc: 0.935884 	 Val Loss: 2.651622 	 Val acc 0.398784
Epoch 5 	 Train Loss: 0.285511 	 Train acc: 0.941350 	 Val Loss: 2.814999 	 Val acc 0.378891
Epoch 6 	 Train Loss: 0.260179 	 Train acc: 0.945833 	 Val Loss: 2.923714 	 Val acc 0.392890
Epoch 7 	 Train Loss: 0.245734 	 Train acc: 0.948290 	 Val Loss: 3.044241 	 Val acc 0.386443
Epoch 8 	 Train Loss: 0.234040 	 Train acc: 0.950569 	 Val Loss: 3.162400 	 Val acc 0.368576
Epoch 9 	 Train Loss: 0.226092 	 Train acc: 0.950725 	 Val Loss: 3.195689 	 Val acc 0.372628
Epoch 10 	 Train Loss: 0.220035 	 Train acc: 0.952304 	 Val Loss: 3.247224 	 Val acc 0.382391
Epoch 11 	 Train Loss: 0.214099 	 Train acc: 0.953555 	 Val Loss: 3.198314 	 Val acc 0.379996
Epoch 12 	 Train Loss: 0.208489 	 Train acc: 0.953756 	 Val Loss: 3.195240 	 Val acc 0.383128
Epoch 13 	 Train Loss: 0.204934 	 Train acc: 0.954277 	 Val Loss: 3.278063 	 Val acc 0.381470
Epoch 14 	 Train Loss: 0.201566 	 Train acc: 0.954806 	 Val Loss: 3.230084 	 Val acc 0.386996
Epoch 15 	 Train Loss: 0.196954 	 Train acc: 0.956214 	 Val Loss: 3.305759 	 Val acc 0.366550
Epoch 16 	 Train Loss: 0.194184 	 Train acc: 0.956422 	 Val Loss: 3.214841 	 Val acc 0.396390
Epoch 17 	 Train Loss: 0.191363 	 Train acc: 0.957040 	 Val Loss: 3.216326 	 Val acc 0.386996
Epoch 18 	 Train Loss: 0.188548 	 Train acc: 0.957048 	 Val Loss: 3.277912 	 Val acc 0.391785
Epoch 19 	 Train Loss: 0.185980 	 Train acc: 0.957829 	 Val Loss: 3.231321 	 Val acc 0.390495
Epoch 20 	 Train Loss: 0.183379 	 Train acc: 0.958544 	 Val Loss: 3.287240 	 Val acc 0.375576
Epoch 1 	 Loss: 0.081673 	Val Loss: 0.030398
Epoch 1 	 Train Loss: 2.475203 	 Train acc: 0.424662 	 Val Loss: 1.904364 	 Val acc 0.412415
Epoch 2 	 Train Loss: 0.744538 	 Train acc: 0.834162 	 Val Loss: 2.188279 	 Val acc 0.441518
Epoch 3 	 Train Loss: 0.425900 	 Train acc: 0.910603 	 Val Loss: 2.398303 	 Val acc 0.437281
Epoch 4 	 Train Loss: 0.329953 	 Train acc: 0.936093 	 Val Loss: 2.626217 	 Val acc 0.425493
Epoch 5 	 Train Loss: 0.288393 	 Train acc: 0.941238 	 Val Loss: 2.876056 	 Val acc 0.407994
Epoch 6 	 Train Loss: 0.263927 	 Train acc: 0.945624 	 Val Loss: 3.007623 	 Val acc 0.403021
Epoch 7 	 Train Loss: 0.248723 	 Train acc: 0.947665 	 Val Loss: 3.091107 	 Val acc 0.408915
Epoch 8 	 Train Loss: 0.236839 	 Train acc: 0.949333 	 Val Loss: 3.122676 	 Val acc 0.400626
Epoch 9 	 Train Loss: 0.228396 	 Train acc: 0.951418 	 Val Loss: 3.185769 	 Val acc 0.400074
Epoch 10 	 Train Loss: 0.220835 	 Train acc: 0.952565 	 Val Loss: 3.150416 	 Val acc 0.417204
Epoch 11 	 Train Loss: 0.215070 	 Train acc: 0.953868 	 Val Loss: 3.207626 	 Val acc 0.402284
Epoch 12 	 Train Loss: 0.209435 	 Train acc: 0.953920 	 Val Loss: 3.354209 	 Val acc 0.385891
Epoch 13 	 Train Loss: 0.206328 	 Train acc: 0.954962 	 Val Loss: 3.299452 	 Val acc 0.398600
Epoch 14 	 Train Loss: 0.202301 	 Train acc: 0.956050 	 Val Loss: 3.265648 	 Val acc 0.420519
Epoch 15 	 Train Loss: 0.198038 	 Train acc: 0.956109 	 Val Loss: 3.288929 	 Val acc 0.405231
Epoch 16 	 Train Loss: 0.194559 	 Train acc: 0.956631 	 Val Loss: 3.395034 	 Val acc 0.387180
Epoch 17 	 Train Loss: 0.193046 	 Train acc: 0.956891 	 Val Loss: 3.309001 	 Val acc 0.414073
Epoch 18 	 Train Loss: 0.189843 	 Train acc: 0.957822 	 Val Loss: 3.303500 	 Val acc 0.421809
Epoch 19 	 Train Loss: 0.186996 	 Train acc: 0.957926 	 Val Loss: 3.352067 	 Val acc 0.413152
Epoch 20 	 Train Loss: 0.184454 	 Train acc: 0.958127 	 Val Loss: 3.344292 	 Val acc 0.407073
Epoch 1 	 Loss: 0.079143 	Val Loss: 0.029083
Epoch 1 	 Train Loss: 2.474560 	 Train acc: 0.421586 	 Val Loss: 1.921307 	 Val acc 0.409283
Epoch 2 	 Train Loss: 0.739096 	 Train acc: 0.837201 	 Val Loss: 2.140824 	 Val acc 0.446491
Epoch 3 	 Train Loss: 0.420810 	 Train acc: 0.913470 	 Val Loss: 2.367969 	 Val acc 0.436176
Epoch 4 	 Train Loss: 0.325251 	 Train acc: 0.936435 	 Val Loss: 2.658710 	 Val acc 0.404494
Epoch 5 	 Train Loss: 0.283518 	 Train acc: 0.943018 	 Val Loss: 2.752466 	 Val acc 0.413520
Epoch 6 	 Train Loss: 0.258953 	 Train acc: 0.946510 	 Val Loss: 3.009241 	 Val acc 0.398600
Epoch 7 	 Train Loss: 0.244355 	 Train acc: 0.948804 	 Val Loss: 3.088172 	 Val acc 0.386259
Epoch 8 	 Train Loss: 0.233366 	 Train acc: 0.949951 	 Val Loss: 3.203083 	 Val acc 0.375760
Epoch 9 	 Train Loss: 0.224217 	 Train acc: 0.951351 	 Val Loss: 3.267703 	 Val acc 0.368945
Epoch 10 	 Train Loss: 0.218589 	 Train acc: 0.952982 	 Val Loss: 3.309325 	 Val acc 0.369866
Epoch 11 	 Train Loss: 0.212622 	 Train acc: 0.953912 	 Val Loss: 3.289317 	 Val acc 0.385891
Epoch 12 	 Train Loss: 0.206720 	 Train acc: 0.953868 	 Val Loss: 3.264225 	 Val acc 0.393811
Epoch 13 	 Train Loss: 0.203338 	 Train acc: 0.954962 	 Val Loss: 3.325889 	 Val acc 0.387548
Epoch 14 	 Train Loss: 0.198715 	 Train acc: 0.955484 	 Val Loss: 3.403312 	 Val acc 0.368576
Epoch 15 	 Train Loss: 0.195934 	 Train acc: 0.956727 	 Val Loss: 3.285412 	 Val acc 0.402837
Epoch 16 	 Train Loss: 0.192867 	 Train acc: 0.956422 	 Val Loss: 3.290049 	 Val acc 0.392522
Epoch 17 	 Train Loss: 0.190086 	 Train acc: 0.957040 	 Val Loss: 3.280985 	 Val acc 0.398969
Epoch 18 	 Train Loss: 0.186315 	 Train acc: 0.957673 	 Val Loss: 3.366205 	 Val acc 0.393258
Epoch 19 	 Train Loss: 0.184941 	 Train acc: 0.957822 	 Val Loss: 3.292977 	 Val acc 0.396758
Epoch 20 	 Train Loss: 0.181855 	 Train acc: 0.958969 	 Val Loss: 3.279654 	 Val acc 0.399889
Epoch 1 	 Loss: 0.083169 	Val Loss: 0.031204
Epoch 1 	 Train Loss: 2.480186 	 Train acc: 0.419680 	 Val Loss: 1.835950 	 Val acc 0.437650
Epoch 2 	 Train Loss: 0.752869 	 Train acc: 0.830365 	 Val Loss: 2.094160 	 Val acc 0.454411
Epoch 3 	 Train Loss: 0.428887 	 Train acc: 0.907207 	 Val Loss: 2.303376 	 Val acc 0.450728
Epoch 4 	 Train Loss: 0.330234 	 Train acc: 0.935460 	 Val Loss: 2.576476 	 Val acc 0.413520
Epoch 5 	 Train Loss: 0.287017 	 Train acc: 0.942862 	 Val Loss: 2.781126 	 Val acc 0.395285
Epoch 6 	 Train Loss: 0.262168 	 Train acc: 0.946920 	 Val Loss: 2.937662 	 Val acc 0.394732
Epoch 7 	 Train Loss: 0.246409 	 Train acc: 0.948126 	 Val Loss: 3.039817 	 Val acc 0.392890
Epoch 8 	 Train Loss: 0.235920 	 Train acc: 0.950480 	 Val Loss: 3.134716 	 Val acc 0.386259
Epoch 9 	 Train Loss: 0.225508 	 Train acc: 0.953190 	 Val Loss: 3.216177 	 Val acc 0.386259
Epoch 10 	 Train Loss: 0.219185 	 Train acc: 0.953749 	 Val Loss: 3.174239 	 Val acc 0.401731
Epoch 11 	 Train Loss: 0.213488 	 Train acc: 0.953704 	 Val Loss: 3.247539 	 Val acc 0.385706
Epoch 12 	 Train Loss: 0.209393 	 Train acc: 0.954337 	 Val Loss: 3.218764 	 Val acc 0.400626
Epoch 13 	 Train Loss: 0.204176 	 Train acc: 0.955744 	 Val Loss: 3.306817 	 Val acc 0.395100
Epoch 14 	 Train Loss: 0.201203 	 Train acc: 0.955484 	 Val Loss: 3.304745 	 Val acc 0.397679
Epoch 15 	 Train Loss: 0.197616 	 Train acc: 0.955327 	 Val Loss: 3.293357 	 Val acc 0.397127
Epoch 16 	 Train Loss: 0.194216 	 Train acc: 0.957465 	 Val Loss: 3.290120 	 Val acc 0.410204
Epoch 17 	 Train Loss: 0.191376 	 Train acc: 0.957621 	 Val Loss: 3.349099 	 Val acc 0.395285
Epoch 18 	 Train Loss: 0.188598 	 Train acc: 0.958090 	 Val Loss: 3.378547 	 Val acc 0.391416
Epoch 19 	 Train Loss: 0.185954 	 Train acc: 0.958455 	 Val Loss: 3.348773 	 Val acc 0.398048
Epoch 20 	 Train Loss: 0.183123 	 Train acc: 0.958552 	 Val Loss: 3.368981 	 Val acc 0.399705
Epoch 1 	 Loss: 0.081702 	Val Loss: 0.029635
Epoch 1 	 Train Loss: 2.477018 	 Train acc: 0.425600 	 Val Loss: 1.861462 	 Val acc 0.431203
Epoch 2 	 Train Loss: 0.743027 	 Train acc: 0.835719 	 Val Loss: 2.075785 	 Val acc 0.448517
Epoch 3 	 Train Loss: 0.421124 	 Train acc: 0.908622 	 Val Loss: 2.420164 	 Val acc 0.405784
Epoch 4 	 Train Loss: 0.324870 	 Train acc: 0.935467 	 Val Loss: 2.634110 	 Val acc 0.384601
Epoch 5 	 Train Loss: 0.283605 	 Train acc: 0.943487 	 Val Loss: 2.811741 	 Val acc 0.383864
Epoch 6 	 Train Loss: 0.259613 	 Train acc: 0.946831 	 Val Loss: 2.915921 	 Val acc 0.385338
Epoch 7 	 Train Loss: 0.245006 	 Train acc: 0.947821 	 Val Loss: 3.070517 	 Val acc 0.373918
Epoch 8 	 Train Loss: 0.233966 	 Train acc: 0.951559 	 Val Loss: 3.157044 	 Val acc 0.374655
Epoch 9 	 Train Loss: 0.225885 	 Train acc: 0.951671 	 Val Loss: 3.216835 	 Val acc 0.379996
Epoch 10 	 Train Loss: 0.218989 	 Train acc: 0.953399 	 Val Loss: 3.174787 	 Val acc 0.388838
Epoch 11 	 Train Loss: 0.213448 	 Train acc: 0.952714 	 Val Loss: 3.316580 	 Val acc 0.372260
Epoch 12 	 Train Loss: 0.208869 	 Train acc: 0.954285 	 Val Loss: 3.302038 	 Val acc 0.376497
Epoch 13 	 Train Loss: 0.204249 	 Train acc: 0.955588 	 Val Loss: 3.231275 	 Val acc 0.399889
Epoch 14 	 Train Loss: 0.200902 	 Train acc: 0.955111 	 Val Loss: 3.308499 	 Val acc 0.384417
Epoch 15 	 Train Loss: 0.198315 	 Train acc: 0.955476 	 Val Loss: 3.295632 	 Val acc 0.386075
Epoch 16 	 Train Loss: 0.194981 	 Train acc: 0.956578 	 Val Loss: 3.318256 	 Val acc 0.388285
Epoch 17 	 Train Loss: 0.191578 	 Train acc: 0.956631 	 Val Loss: 3.311967 	 Val acc 0.380365
Epoch 18 	 Train Loss: 0.189336 	 Train acc: 0.957405 	 Val Loss: 3.211802 	 Val acc 0.405415
Epoch 19 	 Train Loss: 0.186307 	 Train acc: 0.958083 	 Val Loss: 3.242900 	 Val acc 0.410204
Epoch 20 	 Train Loss: 0.183311 	 Train acc: 0.958507 	 Val Loss: 3.321094 	 Val acc 0.384785
Epoch 1 	 Loss: 0.083397 	Val Loss: 0.029633
Epoch 1 	 Train Loss: 2.481875 	 Train acc: 0.415480 	 Val Loss: 1.819714 	 Val acc 0.449622
Epoch 2 	 Train Loss: 0.741266 	 Train acc: 0.836650 	 Val Loss: 2.117526 	 Val acc 0.446307
Epoch 3 	 Train Loss: 0.421641 	 Train acc: 0.911280 	 Val Loss: 2.378218 	 Val acc 0.431940
Epoch 4 	 Train Loss: 0.324791 	 Train acc: 0.934737 	 Val Loss: 2.661916 	 Val acc 0.410020
Epoch 5 	 Train Loss: 0.284464 	 Train acc: 0.942966 	 Val Loss: 2.816932 	 Val acc 0.401731
Epoch 6 	 Train Loss: 0.259032 	 Train acc: 0.947240 	 Val Loss: 3.058551 	 Val acc 0.391232
Epoch 7 	 Train Loss: 0.244494 	 Train acc: 0.949221 	 Val Loss: 3.149359 	 Val acc 0.390311
Epoch 8 	 Train Loss: 0.232627 	 Train acc: 0.951105 	 Val Loss: 3.143166 	 Val acc 0.397127
Epoch 9 	 Train Loss: 0.225263 	 Train acc: 0.951939 	 Val Loss: 3.256079 	 Val acc 0.394732
Epoch 10 	 Train Loss: 0.217916 	 Train acc: 0.952453 	 Val Loss: 3.221508 	 Val acc 0.406336
Epoch 11 	 Train Loss: 0.212508 	 Train acc: 0.953428 	 Val Loss: 3.265420 	 Val acc 0.400074
Epoch 12 	 Train Loss: 0.207299 	 Train acc: 0.955841 	 Val Loss: 3.305869 	 Val acc 0.402652
Epoch 13 	 Train Loss: 0.202386 	 Train acc: 0.956057 	 Val Loss: 3.304198 	 Val acc 0.405047
Epoch 14 	 Train Loss: 0.198975 	 Train acc: 0.956258 	 Val Loss: 3.358543 	 Val acc 0.399889
Epoch 15 	 Train Loss: 0.195693 	 Train acc: 0.956832 	 Val Loss: 3.427147 	 Val acc 0.392890
Epoch 16 	 Train Loss: 0.192321 	 Train acc: 0.957561 	 Val Loss: 3.422624 	 Val acc 0.399521
Epoch 17 	 Train Loss: 0.190383 	 Train acc: 0.958083 	 Val Loss: 3.392356 	 Val acc 0.394916
Epoch 18 	 Train Loss: 0.187206 	 Train acc: 0.957829 	 Val Loss: 3.397468 	 Val acc 0.398784
Epoch 19 	 Train Loss: 0.184498 	 Train acc: 0.959133 	 Val Loss: 3.366200 	 Val acc 0.410389
Epoch 20 	 Train Loss: 0.181823 	 Train acc: 0.958768 	 Val Loss: 3.443536 	 Val acc 0.396390
Epoch 1 	 Loss: 0.081190 	Val Loss: 0.029010
Epoch 1 	 Train Loss: 2.469048 	 Train acc: 0.426457 	 Val Loss: 1.864694 	 Val acc 0.424572
Epoch 2 	 Train Loss: 0.743273 	 Train acc: 0.833492 	 Val Loss: 2.080358 	 Val acc 0.451833
Epoch 3 	 Train Loss: 0.422527 	 Train acc: 0.911593 	 Val Loss: 2.342073 	 Val acc 0.443912
Epoch 4 	 Train Loss: 0.328656 	 Train acc: 0.934827 	 Val Loss: 2.566979 	 Val acc 0.429177
Epoch 5 	 Train Loss: 0.285629 	 Train acc: 0.942445 	 Val Loss: 2.743425 	 Val acc 0.423282
Epoch 6 	 Train Loss: 0.261489 	 Train acc: 0.946659 	 Val Loss: 2.965145 	 Val acc 0.396021
Epoch 7 	 Train Loss: 0.246328 	 Train acc: 0.948864 	 Val Loss: 3.027750 	 Val acc 0.411310
Epoch 8 	 Train Loss: 0.234895 	 Train acc: 0.949906 	 Val Loss: 3.084452 	 Val acc 0.419414
Epoch 9 	 Train Loss: 0.226591 	 Train acc: 0.951924 	 Val Loss: 3.148353 	 Val acc 0.419230
Epoch 10 	 Train Loss: 0.219714 	 Train acc: 0.952870 	 Val Loss: 3.217728 	 Val acc 0.419230
Epoch 11 	 Train Loss: 0.214106 	 Train acc: 0.953600 	 Val Loss: 3.235423 	 Val acc 0.405784
Epoch 12 	 Train Loss: 0.209222 	 Train acc: 0.954583 	 Val Loss: 3.281644 	 Val acc 0.417756
Epoch 13 	 Train Loss: 0.205553 	 Train acc: 0.955417 	 Val Loss: 3.232110 	 Val acc 0.423282
Epoch 14 	 Train Loss: 0.200716 	 Train acc: 0.954851 	 Val Loss: 3.219935 	 Val acc 0.433229
Epoch 15 	 Train Loss: 0.197713 	 Train acc: 0.955796 	 Val Loss: 3.367120 	 Val acc 0.406521
Epoch 16 	 Train Loss: 0.194591 	 Train acc: 0.956973 	 Val Loss: 3.253438 	 Val acc 0.429361
Epoch 17 	 Train Loss: 0.191344 	 Train acc: 0.956981 	 Val Loss: 3.292016 	 Val acc 0.423282
Epoch 18 	 Train Loss: 0.189497 	 Train acc: 0.957048 	 Val Loss: 3.287782 	 Val acc 0.425124
Epoch 19 	 Train Loss: 0.186067 	 Train acc: 0.958448 	 Val Loss: 3.291138 	 Val acc 0.420519
Epoch 20 	 Train Loss: 0.183293 	 Train acc: 0.958611 	 Val Loss: 3.289765 	 Val acc 0.427703
Epoch 1 	 Loss: 0.083355 	Val Loss: 0.029726
Epoch 1 	 Train Loss: 2.467130 	 Train acc: 0.426769 	 Val Loss: 1.896704 	 Val acc 0.414625
Epoch 2 	 Train Loss: 0.739013 	 Train acc: 0.837350 	 Val Loss: 2.146780 	 Val acc 0.445017
Epoch 3 	 Train Loss: 0.421327 	 Train acc: 0.912740 	 Val Loss: 2.450151 	 Val acc 0.415362
Epoch 4 	 Train Loss: 0.327791 	 Train acc: 0.936242 	 Val Loss: 2.632095 	 Val acc 0.411678
Epoch 5 	 Train Loss: 0.286033 	 Train acc: 0.942757 	 Val Loss: 2.875440 	 Val acc 0.391232
Epoch 6 	 Train Loss: 0.262385 	 Train acc: 0.946041 	 Val Loss: 2.996895 	 Val acc 0.387180
Epoch 7 	 Train Loss: 0.246722 	 Train acc: 0.949124 	 Val Loss: 3.168124 	 Val acc 0.375023
Epoch 8 	 Train Loss: 0.236128 	 Train acc: 0.950681 	 Val Loss: 3.202190 	 Val acc 0.370787
Epoch 9 	 Train Loss: 0.227087 	 Train acc: 0.950897 	 Val Loss: 3.223978 	 Val acc 0.385338
Epoch 10 	 Train Loss: 0.220866 	 Train acc: 0.952513 	 Val Loss: 3.209281 	 Val acc 0.390864
Epoch 11 	 Train Loss: 0.215351 	 Train acc: 0.952505 	 Val Loss: 3.249771 	 Val acc 0.400995
Epoch 12 	 Train Loss: 0.209641 	 Train acc: 0.953868 	 Val Loss: 3.372647 	 Val acc 0.380733
Epoch 13 	 Train Loss: 0.205818 	 Train acc: 0.954687 	 Val Loss: 3.228563 	 Val acc 0.402100
Epoch 14 	 Train Loss: 0.202286 	 Train acc: 0.955834 	 Val Loss: 3.317587 	 Val acc 0.389943
Epoch 15 	 Train Loss: 0.198283 	 Train acc: 0.955119 	 Val Loss: 3.300662 	 Val acc 0.406521
Epoch 16 	 Train Loss: 0.194978 	 Train acc: 0.956891 	 Val Loss: 3.283039 	 Val acc 0.398600
Epoch 17 	 Train Loss: 0.191627 	 Train acc: 0.957882 	 Val Loss: 3.329866 	 Val acc 0.398784
Epoch 18 	 Train Loss: 0.189984 	 Train acc: 0.957360 	 Val Loss: 3.432605 	 Val acc 0.381654
Epoch 19 	 Train Loss: 0.186734 	 Train acc: 0.958135 	 Val Loss: 3.328746 	 Val acc 0.406705
Epoch 20 	 Train Loss: 0.184206 	 Train acc: 0.958031 	 Val Loss: 3.427271 	 Val acc 0.383312
Epoch 1 	 Loss: 0.080518 	Val Loss: 0.028284
Epoch 1 	 Train Loss: 2.479670 	 Train acc: 0.416575 	 Val Loss: 1.939996 	 Val acc 0.409099
Epoch 2 	 Train Loss: 0.749279 	 Train acc: 0.828965 	 Val Loss: 2.135373 	 Val acc 0.440965
Epoch 3 	 Train Loss: 0.428017 	 Train acc: 0.910335 	 Val Loss: 2.359758 	 Val acc 0.424203
Epoch 4 	 Train Loss: 0.330500 	 Train acc: 0.934268 	 Val Loss: 2.548208 	 Val acc 0.414809
Epoch 5 	 Train Loss: 0.286295 	 Train acc: 0.942765 	 Val Loss: 2.691535 	 Val acc 0.414257
Epoch 6 	 Train Loss: 0.262069 	 Train acc: 0.946205 	 Val Loss: 2.824895 	 Val acc 0.415730
Epoch 7 	 Train Loss: 0.246245 	 Train acc: 0.947508 	 Val Loss: 2.946640 	 Val acc 0.396758
Epoch 8 	 Train Loss: 0.234821 	 Train acc: 0.950167 	 Val Loss: 3.077235 	 Val acc 0.388654
Epoch 9 	 Train Loss: 0.226482 	 Train acc: 0.952148 	 Val Loss: 3.122948 	 Val acc 0.386259
Epoch 10 	 Train Loss: 0.220654 	 Train acc: 0.953235 	 Val Loss: 3.159220 	 Val acc 0.386259
Epoch 11 	 Train Loss: 0.214400 	 Train acc: 0.953965 	 Val Loss: 3.251779 	 Val acc 0.382759
Epoch 12 	 Train Loss: 0.209993 	 Train acc: 0.953756 	 Val Loss: 3.095023 	 Val acc 0.403758
Epoch 13 	 Train Loss: 0.204688 	 Train acc: 0.954903 	 Val Loss: 3.205011 	 Val acc 0.384233
Epoch 14 	 Train Loss: 0.202969 	 Train acc: 0.955581 	 Val Loss: 3.136519 	 Val acc 0.407257
Epoch 15 	 Train Loss: 0.197800 	 Train acc: 0.956109 	 Val Loss: 3.179643 	 Val acc 0.405047
Epoch 16 	 Train Loss: 0.194821 	 Train acc: 0.957100 	 Val Loss: 3.291889 	 Val acc 0.393258
Epoch 17 	 Train Loss: 0.192368 	 Train acc: 0.957673 	 Val Loss: 3.266786 	 Val acc 0.389575
Epoch 18 	 Train Loss: 0.189502 	 Train acc: 0.958135 	 Val Loss: 3.192705 	 Val acc 0.403942
Epoch 19 	 Train Loss: 0.186974 	 Train acc: 0.958596 	 Val Loss: 3.209349 	 Val acc 0.410204
Epoch 20 	 Train Loss: 0.184054 	 Train acc: 0.959013 	 Val Loss: 3.255297 	 Val acc 0.397127
Mean acc is 0.39712654264137043
Standard deviation acc is 0.01438721441881994
Best acc is 0.4277030760729416
Experiment was type fold5 : folder ../ZeroShotESCData/pickles/arca23kfsd/YAMNet_normal_fold5.pickle
