Running 10 trials.
Epoch 1 	 Loss: 0.251639 	Val Loss: 0.074869
Epoch 1 	 Train Loss: 1.899522 	 Train acc: 0.571383 	 Val Loss: 2.533376 	 Val acc 0.173830
Epoch 1 	 Loss: 0.254667 	Val Loss: 0.075676
Epoch 1 	 Train Loss: 1.908170 	 Train acc: 0.565639 	 Val Loss: 2.464778 	 Val acc 0.180677
Epoch 2 	 Train Loss: 0.527736 	 Train acc: 0.904197 	 Val Loss: 2.922799 	 Val acc 0.168125
Epoch 3 	 Train Loss: 0.319101 	 Train acc: 0.939729 	 Val Loss: 3.362181 	 Val acc 0.169646
Epoch 4 	 Train Loss: 0.260888 	 Train acc: 0.950328 	 Val Loss: 3.688829 	 Val acc 0.159376
Epoch 5 	 Train Loss: 0.235476 	 Train acc: 0.954629 	 Val Loss: 3.884836 	 Val acc 0.158996
Epoch 6 	 Train Loss: 0.220507 	 Train acc: 0.956826 	 Val Loss: 4.041016 	 Val acc 0.156714
Epoch 7 	 Train Loss: 0.212383 	 Train acc: 0.957372 	 Val Loss: 4.148739 	 Val acc 0.156714
Epoch 8 	 Train Loss: 0.205118 	 Train acc: 0.959607 	 Val Loss: 4.176923 	 Val acc 0.156714
Epoch 9 	 Train Loss: 0.199115 	 Train acc: 0.959964 	 Val Loss: 4.236640 	 Val acc 0.154812
Epoch 10 	 Train Loss: 0.194044 	 Train acc: 0.961290 	 Val Loss: 4.298249 	 Val acc 0.157855
Epoch 11 	 Train Loss: 0.190044 	 Train acc: 0.961504 	 Val Loss: 4.252837 	 Val acc 0.159376
Epoch 12 	 Train Loss: 0.186174 	 Train acc: 0.961745 	 Val Loss: 4.311966 	 Val acc 0.153671
Epoch 13 	 Train Loss: 0.183314 	 Train acc: 0.962382 	 Val Loss: 4.334473 	 Val acc 0.153671
Epoch 14 	 Train Loss: 0.180693 	 Train acc: 0.962473 	 Val Loss: 4.373084 	 Val acc 0.155572
Epoch 15 	 Train Loss: 0.177568 	 Train acc: 0.963019 	 Val Loss: 4.316443 	 Val acc 0.156333
Epoch 16 	 Train Loss: 0.174964 	 Train acc: 0.964331 	 Val Loss: 4.412481 	 Val acc 0.152910
Epoch 17 	 Train Loss: 0.172651 	 Train acc: 0.964292 	 Val Loss: 4.382418 	 Val acc 0.156333
Epoch 18 	 Train Loss: 0.170463 	 Train acc: 0.964520 	 Val Loss: 4.439999 	 Val acc 0.153290
Epoch 19 	 Train Loss: 0.168851 	 Train acc: 0.963701 	 Val Loss: 4.409369 	 Val acc 0.153671
Epoch 20 	 Train Loss: 0.165493 	 Train acc: 0.964884 	 Val Loss: 4.435540 	 Val acc 0.158996
Epoch 1 	 Loss: 0.258574 	Val Loss: 0.077276
Epoch 1 	 Train Loss: 1.893970 	 Train acc: 0.585185 	 Val Loss: 2.489132 	 Val acc 0.179916
Epoch 2 	 Train Loss: 0.517324 	 Train acc: 0.906250 	 Val Loss: 3.003588 	 Val acc 0.175732
Epoch 3 	 Train Loss: 0.315409 	 Train acc: 0.940216 	 Val Loss: 3.463218 	 Val acc 0.174971
Epoch 4 	 Train Loss: 0.258930 	 Train acc: 0.950457 	 Val Loss: 3.656977 	 Val acc 0.174211
Epoch 5 	 Train Loss: 0.234762 	 Train acc: 0.954467 	 Val Loss: 3.914847 	 Val acc 0.170027
Epoch 6 	 Train Loss: 0.220501 	 Train acc: 0.956592 	 Val Loss: 3.963919 	 Val acc 0.171168
Epoch 7 	 Train Loss: 0.210982 	 Train acc: 0.958327 	 Val Loss: 4.085142 	 Val acc 0.171168
Epoch 8 	 Train Loss: 0.204619 	 Train acc: 0.958788 	 Val Loss: 4.128700 	 Val acc 0.176113
Epoch 9 	 Train Loss: 0.199134 	 Train acc: 0.960426 	 Val Loss: 4.203686 	 Val acc 0.177254
Epoch 10 	 Train Loss: 0.193743 	 Train acc: 0.960926 	 Val Loss: 4.245877 	 Val acc 0.169266
Epoch 11 	 Train Loss: 0.190378 	 Train acc: 0.961108 	 Val Loss: 4.312809 	 Val acc 0.169646
Epoch 12 	 Train Loss: 0.186387 	 Train acc: 0.961641 	 Val Loss: 4.326291 	 Val acc 0.168125
Epoch 13 	 Train Loss: 0.183294 	 Train acc: 0.962382 	 Val Loss: 4.355951 	 Val acc 0.164321
Epoch 14 	 Train Loss: 0.180747 	 Train acc: 0.962837 	 Val Loss: 4.300149 	 Val acc 0.172309
Epoch 15 	 Train Loss: 0.177291 	 Train acc: 0.964331 	 Val Loss: 4.396634 	 Val acc 0.165843
Epoch 16 	 Train Loss: 0.175505 	 Train acc: 0.963740 	 Val Loss: 4.484732 	 Val acc 0.161658
Epoch 17 	 Train Loss: 0.173195 	 Train acc: 0.964065 	 Val Loss: 4.470328 	 Val acc 0.163560
Epoch 18 	 Train Loss: 0.170228 	 Train acc: 0.964611 	 Val Loss: 4.491954 	 Val acc 0.155572
Epoch 19 	 Train Loss: 0.168485 	 Train acc: 0.965429 	 Val Loss: 4.477360 	 Val acc 0.158996
Epoch 20 	 Train Loss: 0.166221 	 Train acc: 0.965020 	 Val Loss: 4.449831 	 Val acc 0.165462
Epoch 1 	 Loss: 0.253008 	Val Loss: 0.077405
Epoch 1 	 Train Loss: 1.914837 	 Train acc: 0.563878 	 Val Loss: 2.470613 	 Val acc 0.173070
Epoch 2 	 Train Loss: 0.527911 	 Train acc: 0.904690 	 Val Loss: 2.860149 	 Val acc 0.195131
Epoch 3 	 Train Loss: 0.319186 	 Train acc: 0.940359 	 Val Loss: 3.247339 	 Val acc 0.194751
Epoch 4 	 Train Loss: 0.260753 	 Train acc: 0.949002 	 Val Loss: 3.626193 	 Val acc 0.184861
Epoch 5 	 Train Loss: 0.235678 	 Train acc: 0.953141 	 Val Loss: 3.792894 	 Val acc 0.176113
Epoch 6 	 Train Loss: 0.220716 	 Train acc: 0.956059 	 Val Loss: 3.941644 	 Val acc 0.167744
Epoch 7 	 Train Loss: 0.211954 	 Train acc: 0.957378 	 Val Loss: 3.970391 	 Val acc 0.172689
Epoch 8 	 Train Loss: 0.204957 	 Train acc: 0.959425 	 Val Loss: 4.102701 	 Val acc 0.165843
Epoch 9 	 Train Loss: 0.199259 	 Train acc: 0.961147 	 Val Loss: 4.208253 	 Val acc 0.165462
Epoch 10 	 Train Loss: 0.194781 	 Train acc: 0.960881 	 Val Loss: 4.232431 	 Val acc 0.167364
Epoch 11 	 Train Loss: 0.190073 	 Train acc: 0.961011 	 Val Loss: 4.225426 	 Val acc 0.166223
Epoch 12 	 Train Loss: 0.186759 	 Train acc: 0.962603 	 Val Loss: 4.286186 	 Val acc 0.158235
Epoch 13 	 Train Loss: 0.183585 	 Train acc: 0.962785 	 Val Loss: 4.335707 	 Val acc 0.157094
Epoch 14 	 Train Loss: 0.181010 	 Train acc: 0.962921 	 Val Loss: 4.332401 	 Val acc 0.159376
Epoch 15 	 Train Loss: 0.178107 	 Train acc: 0.963019 	 Val Loss: 4.274037 	 Val acc 0.160898
Epoch 16 	 Train Loss: 0.175660 	 Train acc: 0.964201 	 Val Loss: 4.326398 	 Val acc 0.168125
Epoch 17 	 Train Loss: 0.172889 	 Train acc: 0.964331 	 Val Loss: 4.404476 	 Val acc 0.158235
Epoch 18 	 Train Loss: 0.171157 	 Train acc: 0.964156 	 Val Loss: 4.407923 	 Val acc 0.158996
Epoch 19 	 Train Loss: 0.169084 	 Train acc: 0.964611 	 Val Loss: 4.389614 	 Val acc 0.154431
Epoch 20 	 Train Loss: 0.166975 	 Train acc: 0.965520 	 Val Loss: 4.465923 	 Val acc 0.160517
Epoch 1 	 Loss: 0.257584 	Val Loss: 0.077486
Epoch 1 	 Train Loss: 1.897235 	 Train acc: 0.574762 	 Val Loss: 2.494503 	 Val acc 0.174971
Epoch 2 	 Train Loss: 0.517630 	 Train acc: 0.905067 	 Val Loss: 2.890890 	 Val acc 0.193610
Epoch 3 	 Train Loss: 0.316518 	 Train acc: 0.940593 	 Val Loss: 3.293095 	 Val acc 0.188665
Epoch 4 	 Train Loss: 0.259602 	 Train acc: 0.950964 	 Val Loss: 3.606147 	 Val acc 0.181818
Epoch 5 	 Train Loss: 0.234211 	 Train acc: 0.954785 	 Val Loss: 3.755551 	 Val acc 0.176873
Epoch 6 	 Train Loss: 0.220289 	 Train acc: 0.956696 	 Val Loss: 3.939623 	 Val acc 0.177634
Epoch 7 	 Train Loss: 0.210258 	 Train acc: 0.959198 	 Val Loss: 3.996215 	 Val acc 0.173450
Epoch 8 	 Train Loss: 0.204548 	 Train acc: 0.959828 	 Val Loss: 4.095238 	 Val acc 0.168886
Epoch 9 	 Train Loss: 0.198423 	 Train acc: 0.960465 	 Val Loss: 4.022540 	 Val acc 0.182199
Epoch 10 	 Train Loss: 0.193448 	 Train acc: 0.961011 	 Val Loss: 4.109979 	 Val acc 0.178775
Epoch 11 	 Train Loss: 0.190319 	 Train acc: 0.961563 	 Val Loss: 4.105689 	 Val acc 0.178395
Epoch 12 	 Train Loss: 0.186098 	 Train acc: 0.962648 	 Val Loss: 4.258596 	 Val acc 0.170787
Epoch 13 	 Train Loss: 0.183287 	 Train acc: 0.962148 	 Val Loss: 4.206057 	 Val acc 0.173830
Epoch 14 	 Train Loss: 0.180185 	 Train acc: 0.962791 	 Val Loss: 4.278379 	 Val acc 0.165082
Epoch 15 	 Train Loss: 0.177250 	 Train acc: 0.962791 	 Val Loss: 4.246880 	 Val acc 0.164321
Epoch 16 	 Train Loss: 0.175151 	 Train acc: 0.964247 	 Val Loss: 4.252114 	 Val acc 0.170407
Epoch 17 	 Train Loss: 0.172282 	 Train acc: 0.964195 	 Val Loss: 4.315634 	 Val acc 0.166984
Epoch 18 	 Train Loss: 0.170701 	 Train acc: 0.963603 	 Val Loss: 4.266890 	 Val acc 0.165462
Epoch 19 	 Train Loss: 0.168425 	 Train acc: 0.965111 	 Val Loss: 4.307099 	 Val acc 0.163941
Epoch 20 	 Train Loss: 0.166504 	 Train acc: 0.964201 	 Val Loss: 4.303324 	 Val acc 0.164701
Epoch 1 	 Loss: 0.256418 	Val Loss: 0.077041
Epoch 1 	 Train Loss: 1.897758 	 Train acc: 0.575068 	 Val Loss: 2.453363 	 Val acc 0.179916
Epoch 2 	 Train Loss: 0.521130 	 Train acc: 0.904424 	 Val Loss: 2.828600 	 Val acc 0.182579
Epoch 3 	 Train Loss: 0.321104 	 Train acc: 0.939820 	 Val Loss: 3.219207 	 Val acc 0.185622
Epoch 4 	 Train Loss: 0.262636 	 Train acc: 0.949463 	 Val Loss: 3.564896 	 Val acc 0.175732
Epoch 5 	 Train Loss: 0.237368 	 Train acc: 0.953765 	 Val Loss: 3.725055 	 Val acc 0.190567
Epoch 6 	 Train Loss: 0.223081 	 Train acc: 0.955013 	 Val Loss: 3.869068 	 Val acc 0.186763
Epoch 7 	 Train Loss: 0.213006 	 Train acc: 0.958171 	 Val Loss: 3.983834 	 Val acc 0.184861
Epoch 8 	 Train Loss: 0.206405 	 Train acc: 0.958242 	 Val Loss: 4.004702 	 Val acc 0.189806
Epoch 9 	 Train Loss: 0.199809 	 Train acc: 0.960380 	 Val Loss: 4.109046 	 Val acc 0.185242
Epoch 10 	 Train Loss: 0.195894 	 Train acc: 0.960374 	 Val Loss: 4.133772 	 Val acc 0.184481
Epoch 11 	 Train Loss: 0.190621 	 Train acc: 0.961563 	 Val Loss: 4.199375 	 Val acc 0.183720
Epoch 12 	 Train Loss: 0.187718 	 Train acc: 0.961647 	 Val Loss: 4.263952 	 Val acc 0.181818
Epoch 13 	 Train Loss: 0.184189 	 Train acc: 0.962700 	 Val Loss: 4.197884 	 Val acc 0.185242
Epoch 14 	 Train Loss: 0.181074 	 Train acc: 0.963239 	 Val Loss: 4.286161 	 Val acc 0.186763
Epoch 15 	 Train Loss: 0.178636 	 Train acc: 0.963291 	 Val Loss: 4.358801 	 Val acc 0.182959
Epoch 16 	 Train Loss: 0.175789 	 Train acc: 0.962837 	 Val Loss: 4.334141 	 Val acc 0.181818
Epoch 17 	 Train Loss: 0.173566 	 Train acc: 0.963655 	 Val Loss: 4.425659 	 Val acc 0.181818
Epoch 18 	 Train Loss: 0.170953 	 Train acc: 0.963967 	 Val Loss: 4.380134 	 Val acc 0.179916
Epoch 19 	 Train Loss: 0.169425 	 Train acc: 0.964461 	 Val Loss: 4.399183 	 Val acc 0.174591
Epoch 20 	 Train Loss: 0.166786 	 Train acc: 0.965104 	 Val Loss: 4.504411 	 Val acc 0.174591
Epoch 1 	 Loss: 0.263801 	Val Loss: 0.076774
Epoch 1 	 Train Loss: 1.926174 	 Train acc: 0.561532 	 Val Loss: 2.484677 	 Val acc 0.170407
Epoch 2 	 Train Loss: 0.527724 	 Train acc: 0.905145 	 Val Loss: 2.912311 	 Val acc 0.182579
Epoch 3 	 Train Loss: 0.322031 	 Train acc: 0.940307 	 Val Loss: 3.335323 	 Val acc 0.177634
Epoch 4 	 Train Loss: 0.260927 	 Train acc: 0.950139 	 Val Loss: 3.601428 	 Val acc 0.175732
Epoch 5 	 Train Loss: 0.236483 	 Train acc: 0.953141 	 Val Loss: 3.735214 	 Val acc 0.180677
Epoch 6 	 Train Loss: 0.222120 	 Train acc: 0.956332 	 Val Loss: 3.864683 	 Val acc 0.173450
Epoch 7 	 Train Loss: 0.212611 	 Train acc: 0.957463 	 Val Loss: 3.978123 	 Val acc 0.168886
Epoch 8 	 Train Loss: 0.204923 	 Train acc: 0.959600 	 Val Loss: 4.007282 	 Val acc 0.178775
Epoch 9 	 Train Loss: 0.199536 	 Train acc: 0.960510 	 Val Loss: 4.067861 	 Val acc 0.170027
Epoch 10 	 Train Loss: 0.194851 	 Train acc: 0.961063 	 Val Loss: 4.105784 	 Val acc 0.172689
Epoch 11 	 Train Loss: 0.190806 	 Train acc: 0.961602 	 Val Loss: 4.137272 	 Val acc 0.176113
Epoch 12 	 Train Loss: 0.187016 	 Train acc: 0.962382 	 Val Loss: 4.185438 	 Val acc 0.168886
Epoch 13 	 Train Loss: 0.183169 	 Train acc: 0.962466 	 Val Loss: 4.214062 	 Val acc 0.169646
Epoch 14 	 Train Loss: 0.180805 	 Train acc: 0.963512 	 Val Loss: 4.291279 	 Val acc 0.164701
Epoch 15 	 Train Loss: 0.177755 	 Train acc: 0.963473 	 Val Loss: 4.277806 	 Val acc 0.174211
Epoch 16 	 Train Loss: 0.175407 	 Train acc: 0.963467 	 Val Loss: 4.341005 	 Val acc 0.165082
Epoch 17 	 Train Loss: 0.172739 	 Train acc: 0.964292 	 Val Loss: 4.309954 	 Val acc 0.166984
Epoch 18 	 Train Loss: 0.170672 	 Train acc: 0.963603 	 Val Loss: 4.340507 	 Val acc 0.170787
Epoch 19 	 Train Loss: 0.168564 	 Train acc: 0.964247 	 Val Loss: 4.458031 	 Val acc 0.159757
Epoch 20 	 Train Loss: 0.166180 	 Train acc: 0.965475 	 Val Loss: 4.409408 	 Val acc 0.165462
Epoch 1 	 Loss: 0.254835 	Val Loss: 0.076292
Epoch 1 	 Train Loss: 1.886723 	 Train acc: 0.575971 	 Val Loss: 2.454554 	 Val acc 0.170407
Epoch 2 	 Train Loss: 0.514535 	 Train acc: 0.907524 	 Val Loss: 2.852548 	 Val acc 0.206162
Epoch 3 	 Train Loss: 0.316026 	 Train acc: 0.940996 	 Val Loss: 3.217339 	 Val acc 0.202358
Epoch 4 	 Train Loss: 0.259004 	 Train acc: 0.950685 	 Val Loss: 3.511181 	 Val acc 0.200837
Epoch 5 	 Train Loss: 0.233867 	 Train acc: 0.954512 	 Val Loss: 3.687070 	 Val acc 0.196272
Epoch 6 	 Train Loss: 0.220197 	 Train acc: 0.957235 	 Val Loss: 3.722129 	 Val acc 0.200076
Epoch 7 	 Train Loss: 0.211050 	 Train acc: 0.957742 	 Val Loss: 3.806681 	 Val acc 0.194751
Epoch 8 	 Train Loss: 0.203856 	 Train acc: 0.960192 	 Val Loss: 4.006965 	 Val acc 0.194751
Epoch 9 	 Train Loss: 0.198456 	 Train acc: 0.959925 	 Val Loss: 3.954355 	 Val acc 0.195131
Epoch 10 	 Train Loss: 0.193528 	 Train acc: 0.961654 	 Val Loss: 3.990837 	 Val acc 0.190567
Epoch 11 	 Train Loss: 0.189610 	 Train acc: 0.961920 	 Val Loss: 4.081652 	 Val acc 0.189806
Epoch 12 	 Train Loss: 0.186205 	 Train acc: 0.963012 	 Val Loss: 4.115139 	 Val acc 0.184481
Epoch 13 	 Train Loss: 0.182770 	 Train acc: 0.962830 	 Val Loss: 4.178673 	 Val acc 0.182199
Epoch 14 	 Train Loss: 0.179217 	 Train acc: 0.964110 	 Val Loss: 4.225994 	 Val acc 0.180297
Epoch 15 	 Train Loss: 0.177571 	 Train acc: 0.964019 	 Val Loss: 4.268208 	 Val acc 0.173070
Epoch 16 	 Train Loss: 0.175075 	 Train acc: 0.963382 	 Val Loss: 4.214451 	 Val acc 0.176493
Epoch 17 	 Train Loss: 0.172896 	 Train acc: 0.963746 	 Val Loss: 4.237931 	 Val acc 0.173070
Epoch 18 	 Train Loss: 0.170262 	 Train acc: 0.964559 	 Val Loss: 4.317545 	 Val acc 0.173070
Epoch 19 	 Train Loss: 0.168281 	 Train acc: 0.965384 	 Val Loss: 4.271970 	 Val acc 0.179536
Epoch 20 	 Train Loss: 0.166017 	 Train acc: 0.964877 	 Val Loss: 4.336344 	 Val acc 0.174971
Epoch 1 	 Loss: 0.253523 	Val Loss: 0.075329
Epoch 1 	 Train Loss: 1.896758 	 Train acc: 0.576764 	 Val Loss: 2.499261 	 Val acc 0.179916
Epoch 2 	 Train Loss: 0.525812 	 Train acc: 0.905522 	 Val Loss: 2.903039 	 Val acc 0.182579
Epoch 3 	 Train Loss: 0.317031 	 Train acc: 0.940996 	 Val Loss: 3.313665 	 Val acc 0.174591
Epoch 4 	 Train Loss: 0.258839 	 Train acc: 0.950412 	 Val Loss: 3.609998 	 Val acc 0.178395
Epoch 5 	 Train Loss: 0.235751 	 Train acc: 0.953967 	 Val Loss: 3.786667 	 Val acc 0.176873
Epoch 6 	 Train Loss: 0.220363 	 Train acc: 0.957092 	 Val Loss: 3.964413 	 Val acc 0.169646
Epoch 7 	 Train Loss: 0.210743 	 Train acc: 0.958925 	 Val Loss: 4.041044 	 Val acc 0.175732
Epoch 8 	 Train Loss: 0.204121 	 Train acc: 0.958333 	 Val Loss: 4.074778 	 Val acc 0.173450
Epoch 9 	 Train Loss: 0.198110 	 Train acc: 0.959880 	 Val Loss: 4.124018 	 Val acc 0.170027
Epoch 10 	 Train Loss: 0.193651 	 Train acc: 0.961245 	 Val Loss: 4.163168 	 Val acc 0.170027
Epoch 11 	 Train Loss: 0.189856 	 Train acc: 0.960913 	 Val Loss: 4.246031 	 Val acc 0.169266
Epoch 12 	 Train Loss: 0.186099 	 Train acc: 0.962648 	 Val Loss: 4.186723 	 Val acc 0.173450
Epoch 13 	 Train Loss: 0.183194 	 Train acc: 0.963194 	 Val Loss: 4.246689 	 Val acc 0.165082
Epoch 14 	 Train Loss: 0.179650 	 Train acc: 0.962928 	 Val Loss: 4.231329 	 Val acc 0.175352
Epoch 15 	 Train Loss: 0.177375 	 Train acc: 0.963610 	 Val Loss: 4.294354 	 Val acc 0.168125
Epoch 16 	 Train Loss: 0.175354 	 Train acc: 0.963876 	 Val Loss: 4.355444 	 Val acc 0.169266
Epoch 17 	 Train Loss: 0.172389 	 Train acc: 0.964331 	 Val Loss: 4.317639 	 Val acc 0.160137
Epoch 18 	 Train Loss: 0.170056 	 Train acc: 0.964884 	 Val Loss: 4.326964 	 Val acc 0.171548
Epoch 19 	 Train Loss: 0.167932 	 Train acc: 0.965066 	 Val Loss: 4.312544 	 Val acc 0.165082
Epoch 20 	 Train Loss: 0.166009 	 Train acc: 0.965520 	 Val Loss: 4.337914 	 Val acc 0.158235
Epoch 1 	 Loss: 0.262393 	Val Loss: 0.076701
Epoch 1 	 Train Loss: 1.895561 	 Train acc: 0.571351 	 Val Loss: 2.479591 	 Val acc 0.174591
Epoch 2 	 Train Loss: 0.516625 	 Train acc: 0.905373 	 Val Loss: 2.944307 	 Val acc 0.174591
Epoch 3 	 Train Loss: 0.316500 	 Train acc: 0.941048 	 Val Loss: 3.403338 	 Val acc 0.172689
Epoch 4 	 Train Loss: 0.259079 	 Train acc: 0.950055 	 Val Loss: 3.639062 	 Val acc 0.176113
Epoch 5 	 Train Loss: 0.235308 	 Train acc: 0.954194 	 Val Loss: 3.908516 	 Val acc 0.171928
Epoch 6 	 Train Loss: 0.221369 	 Train acc: 0.956007 	 Val Loss: 3.973927 	 Val acc 0.163560
Epoch 7 	 Train Loss: 0.211089 	 Train acc: 0.958457 	 Val Loss: 4.159766 	 Val acc 0.166603
Epoch 8 	 Train Loss: 0.203761 	 Train acc: 0.959289 	 Val Loss: 4.202825 	 Val acc 0.166223
Epoch 9 	 Train Loss: 0.198313 	 Train acc: 0.960744 	 Val Loss: 4.159582 	 Val acc 0.165843
Epoch 10 	 Train Loss: 0.193386 	 Train acc: 0.961108 	 Val Loss: 4.194433 	 Val acc 0.164321
Epoch 11 	 Train Loss: 0.190117 	 Train acc: 0.961147 	 Val Loss: 4.274694 	 Val acc 0.159757
Epoch 12 	 Train Loss: 0.186229 	 Train acc: 0.961790 	 Val Loss: 4.331352 	 Val acc 0.160137
Epoch 13 	 Train Loss: 0.183343 	 Train acc: 0.962473 	 Val Loss: 4.346653 	 Val acc 0.156714
Epoch 14 	 Train Loss: 0.179356 	 Train acc: 0.962733 	 Val Loss: 4.326175 	 Val acc 0.161278
Epoch 15 	 Train Loss: 0.177501 	 Train acc: 0.963376 	 Val Loss: 4.285910 	 Val acc 0.161278
Epoch 16 	 Train Loss: 0.174006 	 Train acc: 0.963792 	 Val Loss: 4.307942 	 Val acc 0.162039
Epoch 17 	 Train Loss: 0.172358 	 Train acc: 0.964110 	 Val Loss: 4.300371 	 Val acc 0.165082
Epoch 18 	 Train Loss: 0.170359 	 Train acc: 0.964325 	 Val Loss: 4.449573 	 Val acc 0.160898
Epoch 19 	 Train Loss: 0.167820 	 Train acc: 0.963922 	 Val Loss: 4.373076 	 Val acc 0.163180
Epoch 20 	 Train Loss: 0.166056 	 Train acc: 0.965053 	 Val Loss: 4.386076 	 Val acc 0.157094
Mean acc is 0.16184861163940661
Standard deviation acc is 0.010336765493876906
Best acc is 0.17497147204260174
Experiment was type fold3 : folder ../ZeroShotESCData/pickles/arca23kfsd/YAMNet_normal_fold3.pickle
